empresa,nicho,cidade,telefone,email,site,linkedin,instagram,google_maps_url,status
"Villa Rizza","casa de eventos corporativos","St. de Clubes Esportivos Sul Trecho 2 - Asa Sul, Brasília - DF, 70297-400","06132238353","","https://www.instagram.com/villarizza/","","","https://www.google.com.br/maps/place/Villa+Rizza/data=!4m7!3m6!1s0x935a24b59a953a5d:0x69bca34bd4e0ccc!8m2!3d-15.8197334!4d-47.8459583!16s%2Fg%2F11b6hnd609!19sChIJXTqVmrUkWpMRzAxOvTTKmwY?authuser=0&hl=pt-BR&rclk=1","extracted"
"Espaço Panorama Brasília","casa de eventos corporativos","SMLN MI Trecho 09 NR Córrego TAM, CH Panorama CH 06 - Lago Norte, Brasília - DF, 71540-095","061994031540","","https://espacopanorama.com.br/","","https://www.instagram.com/espacopanoramabrasilia","https://www.google.com.br/maps/place/Espa%C3%A7o+Panorama+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a3de8c5188411:0xe66b48a42cd694c8!8m2!3d-15.7602789!4d-47.8070127!16s%2Fg%2F11trjk0_w7!19sChIJEYQYxeg9WpMRyJTWLKRIa-Y?authuser=0&hl=pt-BR&rclk=1","extracted"
"Impact Hub Coworking - Alto da XV","casa de eventos corporativos","R. Fernando Amaro, 60 - Alto da XV, Curitiba - PR, 80045-080","041992560482","","https://impacthubcuritiba.com/","","https://www.instagram.com/impacthubcuritiba","https://www.google.com.br/maps/place/Impact+Hub+Coworking+-+Alto+da+XV/data=!4m7!3m6!1s0x94dce441af81205f:0x9c9fbfcaa4779647!8m2!3d-25.428086!4d-49.257791!16s%2Fg%2F1tdwwv9g!19sChIJXyCBr0Hk3JQRR5Z3pMq_n5w?authuser=0&hl=pt-BR&rclk=1","extracted"
"Espaço Hípica Eventos e Gastronomia","casa de eventos corporativos","BR-116, 6055 - Tarumã, Curitiba - PR, 82590-200","041985187411","eh@espacohipica.com.br","https://espacohipica.com.br/","","https://www.instagram.com/espacohipica_luxury_buffet","https://www.google.com.br/maps/place/Espa%C3%A7o+H%C3%ADpica+Eventos+e+Gastronomia/data=!4m7!3m6!1s0x94dce5bcfe2e7cdb:0x317a49b83223c226!8m2!3d-25.424571!4d-49.226091!16s%2Fg%2F1tpllwqz!19sChIJ23wu_rzl3JQRJsIjMrhJejE?authuser=0&hl=pt-BR&rclk=1","new"
"Central Hall - Espaço Boutique & Experiências Gastronômicas","casa de eventos corporativos","R. João Negrão, 1140 - Rebouças, Curitiba - PR, 80230-150","041999900204","contato@centralhall.com.br","http://www.centralhall.com.br/","","","https://www.google.com.br/maps/place/Central+Hall+-+Espa%C3%A7o+Boutique+%26+Experi%C3%AAncias+Gastron%C3%B4micas/data=!4m7!3m6!1s0x94dce45d0e3408e1:0xf9d518c3a5d4a08b!8m2!3d-25.4389511!4d-49.2624321!16s%2Fg%2F1tgw656_!19sChIJ4Qg0Dl3k3JQRi6DUpcMY1fk?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Piu José Eventos","casa de eventos corporativos","R. Virgínia Dalabona, 700 - Salão 2 - Orleans, Curitiba - PR, 82310-390","04132720700","piujose@piujose.com.br","http://piujose.com.br/","","https://www.instagram.com/espacopiujose","https://www.google.com.br/maps/place/Piu+Jos%C3%A9+Eventos/data=!4m7!3m6!1s0x94dce1e4da4df0c5:0x6fbfc8c898a226a7!8m2!3d-25.4290494!4d-49.3585468!16s%2Fg%2F1tdj5c42!19sChIJxfBN2uTh3JQRpyaimMjIv28?authuser=0&hl=pt-BR&rclk=1","new"
"Villa Augusta Eventos","casa de eventos corporativos","R. Nicarágua, 176 - Bacacheri, Curitiba - PR, 82510-170","041997473496","","http://www.villaaugustaeventos.com.br/","","https://www.instagram.com/villa_augusta","https://www.google.com.br/maps/place/Villa+Augusta+Eventos/data=!4m7!3m6!1s0x94dce42a8d36808f:0xbe36affcebc1c535!8m2!3d-25.4039587!4d-49.2453726!16s%2Fg%2F11b6zw484m!19sChIJj4A2jSrk3JQRNcXB6_yvNr4?authuser=0&hl=pt-BR&rclk=1","extracted"
"Stella Basso Eventos","casa de eventos corporativos","R. Prof. João Soares Barcelos, 3051 - Hauer, Curitiba - PR, 81670-080","041996425179","eventos@stellabasso.com.br","http://www.stellabasso.com.br/","","","https://www.google.com.br/maps/place/Stella+Basso+Eventos/data=!4m7!3m6!1s0x94dcfbb20d60d443:0x884f588f77d9a183!8m2!3d-25.4994201!4d-49.2452713!16s%2Fg%2F11h1v9_l04!19sChIJQ9RgDbL73JQRg6HZd49YT4g?authuser=0&hl=pt-BR&rclk=1","new"
"CasaPampulha","casa de eventos corporativos","Av. Otacílio Negrão de Lima, 4928 - Pampulha, Belo Horizonte - MG, 31365-450","03133170116","contato@casapampulha.com.br","http://www.casapampulha.com.br/","","https://www.instagram.com/casapampulha","https://www.google.com.br/maps/place/CasaPampulha/data=!4m7!3m6!1s0xa691ac4e4c5cbd:0xe7c14539fa37aed6!8m2!3d-19.8527638!4d-43.9851249!16s%2Fg%2F1tdp688l!19sChIJvVxMTqyRpgAR1q43-jlFwec?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Casa Josué - Eventos Corporativos","casa de eventos corporativos","R. Profa. Iracema Pimenta, 145 - Santa Lúcia, Belo Horizonte - MG, 30360-100","03135645747","","https://casajosue.com.br/","","","https://www.google.com.br/maps/place/Casa+Josu%C3%A9+-+Eventos+Corporativos/data=!4m7!3m6!1s0xa6978f4dc6aaab:0xbfc2e2105d9ff0d4!8m2!3d-19.9551545!4d-43.9486892!16s%2Fg%2F11vpcnp1b9!19sChIJq6rGTY-XpgAR1PCfXRDiwr8?authuser=0&hl=pt-BR&rclk=1","extracted"
"Espaço Vista","casa de eventos corporativos","Rua Juiz Achilles Velloso, 385 - Estoril, Belo Horizonte - MG, 30494-180","03136438566","tcontato@espacovista.com.br","http://www.espacovista.com.br/","https://www.linkedin.com/company/vista-buffet-espaco","https://www.instagram.com/espacovistabh","https://www.google.com.br/maps/place/Espa%C3%A7o+Vista/data=!4m7!3m6!1s0xa697eaf9e9bc05:0x7b635f90c5f7be2a!8m2!3d-19.9623557!4d-43.9608385!16s%2Fg%2F12ml2l58r!19sChIJBbzp-eqXpgARKr73xZBfY3s?authuser=0&hl=pt-BR&rclk=1","new"
"CASA JARDIM (Espaço Festas e Eventos Corporativos . Grupo Celebre Produtora)","casa de eventos corporativos","Av. do Contorno, 7891 - Cidade Jardim, Belo Horizonte - MG, 30110-051","031996517455","","https://www.instagram.com/casajardim_eventos/","","https://about.instagram.com/","https://www.google.com.br/maps/place/CASA+JARDIM+%28Espa%C3%A7o+Festas+e+Eventos+Corporativos+.+Grupo+Celebre+Produtora%29/data=!4m7!3m6!1s0xa697fb22bba589:0x2da7f0a0b2f6464a!8m2!3d-19.9351649!4d-43.9492639!16s%2Fg%2F11k3knlgd6!19sChIJiaW7IvuXpgARSkb2sqDwpy0?authuser=0&hl=pt-BR&rclk=1","extracted"
"Omni Recepções e Eventos","casa de eventos corporativos","R. Laranjal, 38 - Anchieta, Belo Horizonte - MG, 30310-700","03132877713","omnirecepcoes@omnirecepcoes.com.br","http://www.omnirecepcoes.com.br/","https://br.linkedin.com/in/espa%C3%A7o-omni-especialista-em-loca%C3%A7%C3%A3o-de-espa%C3%A7o-para-eventos-99383b82","https://www.instagram.com/espaco_omni","https://www.google.com.br/maps/place/Omni+Recep%C3%A7%C3%B5es+e+Eventos/data=!4m7!3m6!1s0xa699cea5af320b:0x9b02a9dd3d0c788b!8m2!3d-19.9457426!4d-43.9301058!16s%2Fg%2F1tgx37y3!19sChIJCzKvpc6ZpgARi3gMPd2pAps?authuser=0&hl=pt-BR&rclk=1","new"
"Das Haus Eventos","casa de eventos corporativos","R. José Rodrigues Pereira, 739 - Buritis, Belo Horizonte - MG, 30455-600","03125311973","comercial@dashauseventos.com.br","http://www.dashauseventos.com.br/","","https://www.instagram.com/dashauseventos","https://www.google.com.br/maps/place/Das+Haus+Eventos/data=!4m7!3m6!1s0xa697e892844f5b:0x77c0494beda750b2!8m2!3d-19.9694!4d-43.9602!16s%2Fg%2F11cn7tbt01!19sChIJW0-EkuiXpgARslCn7UtJwHc?authuser=0&hl=pt-BR&rclk=1","generic_email"
"The Factory Buffet","buffet corporativo","Av. Brigadeiro Luís Antônio, 3841 - Jardim Paulista, São Paulo - SP, 01401-001","01130795524","contato@thefactorybuffet.com","http://www.thefactorybuffet.com/","","https://www.instagram.com/thefactorybuffet","https://www.google.com.br/maps/place/The+Factory+Buffet/data=!4m7!3m6!1s0x94ce5759296a118b:0xa142418e6396d948!8m2!3d-23.5778519!4d-46.6596574!16s%2Fg%2F1tgpp4cn!19sChIJixFqKVlXzpQRSNmWY45BQqE?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Buffet Evento Sociale - Buffet e Organização de Eventos Sociais e Corporativos","buffet corporativo","Rua Daniel Kidder, 221 - Parque Jabaquara, São Paulo - SP, 04356-000","011947960250","","","","","https://www.google.com.br/maps/place/Buffet+Evento+Sociale+-+Buffet+e+Organiza%C3%A7%C3%A3o+de+Eventos+Sociais+e+Corporativos/data=!4m7!3m6!1s0x94ce5bab7080a72d:0x715e389367d00432!8m2!3d-23.6361718!4d-46.6608934!16s%2Fg%2F11sw3tmchd!19sChIJLaeAcKtbzpQRMgTQZ5M4XnE?authuser=0&hl=pt-BR&rclk=1","extracted"
"Buffeteria - Buffet stand feiras|Coffee Break corporativo|Coquetel|Evento empresarial","buffet corporativo","","01125288708","atendimento@buffeteria.com.br","http://www.buffeteria.com.br/","","https://www.instagram.com/buffeteriacatering","https://www.google.com.br/maps/place/Buffeteria+-+Buffet+stand+feiras%7CCoffee+Break+corporativo%7CCoquetel%7CEvento+empresarial/data=!4m7!3m6!1s0x94ce5bd18a1c30bb:0xad03a4e0f5d0a0b5!8m2!3d-14.4095262!4d-51.31668!16s%2Fg%2F11f1bmbjmc!19sChIJuzAcitFbzpQRtaDQ9eCkA60?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Oficial Brasil Eventos","buffet corporativo","Av. Paulista, 302 - Bela Vista, São Paulo - SP, 01310-000","011986483007","orcamento@brasileventos.org","https://www.oficialbrasilbuffet.com.br/","","https://www.instagram.com/oficialbrasileventos","https://www.google.com.br/maps/place/Oficial+Brasil+Eventos/data=!4m7!3m6!1s0x94ce58c790b95555:0xf3c8b11dd1267832!8m2!3d-23.5688619!4d-46.6464484!16s%2Fg%2F11g8_4gb_m!19sChIJVVW5kMdYzpQRMngm0R2xyPM?authuser=0&hl=pt-BR&rclk=1","new"
"Eclair Buffet","buffet corporativo","R. Glauco Velasquez, 148 - Limão, São Paulo - SP, 02553-000","01139653100","","https://eclairbuffet.com.br/","","","https://www.google.com.br/maps/place/Eclair+Buffet/data=!4m7!3m6!1s0x94cef7ea256e75b3:0x3bfd87d9a2670f10!8m2!3d-23.5012292!4d-46.6670525!16s%2Fg%2F11c54djhkx!19sChIJs3VuJer3zpQREA9notmH_Ts?authuser=0&hl=pt-BR&rclk=1","extracted"
"Buffet Christian Formon Casamentos, Eventos Sociais e Corporativos","buffet corporativo","Rua Helvétia, 763 - Campos Elíseos, São Paulo - SP, 01215-010","01132218051","atendimento@buffetchristianformon.com.br","http://www.buffetchristianformon.com.br/","","https://www.instagram.com/buffetchristianformon","https://www.google.com.br/maps/place/Buffet+Christian+Formon+Casamentos,+Eventos+Sociais+e+Corporativos/data=!4m7!3m6!1s0x94ce5841145e7b65:0x29c3310eb2b07db4!8m2!3d-23.5370707!4d-46.647353!16s%2Fg%2F1tk9rx31!19sChIJZXteFEFYzpQRtH2wsg4xwyk?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Gardens Buffet","buffet corporativo","Av. Engenheiro Luís Carlos Berrini, 550 - 4º Andar- Conjunto 41 - Cidade Monções, São Paulo - SP, 04571-000","01125898442","","http://www.buffetgardens.com.br/","","https://www.instagram.com/buffetgardens","https://www.google.com.br/maps/place/Gardens+Buffet/data=!4m7!3m6!1s0x94ce50df5c3883b5:0x82c31a9b1c21f78b!8m2!3d-23.601818!4d-46.691908!16s%2Fg%2F11bwdlx8p6!19sChIJtYM4XN9QzpQRi_chHJsaw4I?authuser=0&hl=pt-BR&rclk=1","extracted"
"T2F Events CO - Buffet e Coffee Break Corporativo para Eventos","buffet corporativo","R. Santa Justina, 533 - Vila Olímpia, São Paulo - SP, 04545-042","011937780202","atendimento@t2f.com.br","https://t2fco.com.br/","","","https://www.google.com.br/maps/place/T2F+Events+CO+-+Buffet+e+Coffee+Break+Corporativo+para+Eventos/data=!4m7!3m6!1s0x94ce5e8fef8dfda7:0xfc8778c45b27b103!8m2!3d-23.5958501!4d-46.6780842!16s%2Fg%2F11dxf123z8!19sChIJp_2N749ezpQRA7EnW8R4h_w?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Buffet Guanabara - Buffet Casamentos e Corporativo - RJ","buffet corporativo","R. São Luiz Gonzaga, 713 - Imperial de São Cristóvão, Rio de Janeiro - RJ, 20910-061","021971057999","contato@buffetguanabara.com.br","http://www.buffetguanabara.com.br/","","https://www.instagram.com/buffetguanabara","https://www.google.com.br/maps/place/Buffet+Guanabara+-+Buffet+Casamentos+e+Corporativo+-+RJ/data=!4m7!3m6!1s0x997f888b23dc99:0x3cf55b0f47b2ef0d!8m2!3d-22.9005387!4d-43.2290865!16s%2Fg%2F11n0c00yzt!19sChIJmdwji4h_mQARDe-yRw9b9Tw?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Buffet Corporativo.Rio I Catering RJ I Coffee break I Coquetel I Almoços I Brunch I Kit lanche RJ","buffet corporativo","R. Professor Lacé, 83 - Ramos, Rio de Janeiro - RJ, 21060-120","021997278710","example@mail.com","https://www.buffetcorporativo.rio.br/","","","https://www.google.com.br/maps/place/Buffet+Corporativo.Rio+I+Catering+RJ+I+Coffee+break+I+Coquetel+I+Almo%C3%A7os+I+Brunch+I+Kit+lanche+RJ/data=!4m7!3m6!1s0x997b4476a6389d:0x4ffabc265d511cc2!8m2!3d-22.8554616!4d-43.2611428!16s%2Fg%2F11w_lh80ds!19sChIJnTimdkR7mQARwhxRXSa8-k8?authuser=0&hl=pt-BR&rclk=1","new"
"Buffet Paladare","buffet corporativo","Av. Pres. Wilson, 231 - Sala 1401 - Centro, Rio de Janeiro - RJ, 20030-021","02139429900","ola@buffetpaladare.com.br","https://www.buffetpaladare.com.br/","","https://www.instagram.com/buffetpaladare","https://www.google.com.br/maps/place/Buffet+Paladare/data=!4m7!3m6!1s0x997e05e883906f:0x244074b3bfc3416d!8m2!3d-22.9101229!4d-43.1727548!16s%2Fg%2F1hm5lq4vz!19sChIJb5CD6AV-mQARbUHDv7N0QCQ?authuser=0&hl=pt-BR&rclk=1","new"
"Crosman Buffet Corporativo e Social no Rio de Janeiro | Especialistas em Coffee Break, Coquetel e Catering Empresarial","buffet corporativo","R. Dois de Fevereiro, 1330 - Água Santa, Rio de Janeiro - RJ, 20745-312","021964990701","lezzatos@restaurant.com","https://crosmaneventos.com.br/","","https://www.instagram.com/crosmaneventos","https://www.google.com.br/maps/place/Crosman+Buffet+Corporativo+e+Social+no+Rio+de+Janeiro+%7C+Especialistas+em+Coffee+Break,+Coquetel+e+Catering+Empresarial/data=!4m7!3m6!1s0x997d37d73c137b:0xfb8478a69fac0005!8m2!3d-22.9075081!4d-43.3032235!16s%2Fg%2F11s5sdtyp6!19sChIJexM81zd9mQARBQCsn6Z4hPs?authuser=0&hl=pt-BR&rclk=1","new"
"Apollo Eventos e Buffet - Corporativo, Empresarial, RJ","buffet corporativo","R. Joaquim Palhares, 133 - Estácio, Rio de Janeiro - RJ, 20260-080","02134399950","seu@email.com","http://www.apolloeventos.com.br/","","https://www.instagram.com/apolloeventosbuffet","https://www.google.com.br/maps/place/Apollo+Eventos+e+Buffet+-+Corporativo,+Empresarial,+RJ/data=!4m7!3m6!1s0x997f0748268703:0x6931f6e924fdb51!8m2!3d-22.9139973!4d-43.208081!16s%2Fg%2F11fx449h_g!19sChIJA4cmSAd_mQARUdtPkm4fkwY?authuser=0&hl=pt-BR&rclk=1","new"
"Buffet Signature Eventos Corporativos RJ","buffet corporativo","R. Srg. Andiras de Abreu - Paciência, Rio de Janeiro - RJ, 23066-080","021986053721","","https://sites.google.com/view/buffet-signature-eventos?usp=sharing","","","https://www.google.com.br/maps/place/Buffet+Signature+Eventos+Corporativos+RJ/data=!4m7!3m6!1s0x9bfb21ac72387f:0x5469de52436a7a14!8m2!3d-22.8864789!4d-43.6379505!16s%2Fg%2F11z0vbrwnn!19sChIJfzhyrCH7mwARFHpqQ1LeaVQ?authuser=0&hl=pt-BR&rclk=1","extracted"
"Si e Celo Buffet","buffet corporativo","R. João Pinheiro, 256 - Piedade, Rio de Janeiro - RJ, 20756-100","021988112958","","https://www.siecelo.com/","","https://www.instagram.com/siecelobuffet","https://www.google.com.br/maps/place/Si+e+Celo+Buffet/data=!4m7!3m6!1s0x997d75e9ba0d6d:0x77aef7db8ac2b090!8m2!3d-22.8896776!4d-43.3063785!16s%2Fg%2F11f3fky75h!19sChIJbQ266XV9mQARkLDCitv3rnc?authuser=0&hl=pt-BR&rclk=1","extracted"
"Buffet Dana","buffet corporativo","R. Mendes Taváres, 121 - Vila Isabel, Rio de Janeiro - RJ, 20560-050","021964266272","","http://www.buffetdana.com.br/","","","https://www.google.com.br/maps/place/Buffet+Dana/data=!4m7!3m6!1s0x997de047727b37:0xbf7655b0bc6c0c0a!8m2!3d-22.9204009!4d-43.2532522!16s%2Fg%2F11f3t4f9rt!19sChIJN3tyR-B9mQARCgxsvLBVdr8?authuser=0&hl=pt-BR&rclk=1","extracted"
"Buffet Casa Do Coffee Break","buffet corporativo","St. de Habitações Individuais Norte CA 3 - Lago Norte, Brasília - DF, 71503-503","061985944857","","http://www.casadocoffeebreak.com.br/","","https://www.instagram.com/casadocoffeebreak","https://www.google.com.br/maps/place/Buffet+Casa+Do+Coffee+Break/data=!4m7!3m6!1s0x935a3970dbc86527:0xaded22b93f300537!8m2!3d-15.715895!4d-47.87788!16s%2Fg%2F11h0dql_v!19sChIJJ2XI23A5WpMRNwUwP7ki7a0?authuser=0&hl=pt-BR&rclk=1","extracted"
"ZoOM Casa de Festas","buffet corporativo","CRS 509 BL A, Via W2 Sul, Lojas 73/74 - Asa Sul, Brasília - DF, 70360-510","06132443855","contato@festanazoom.com.br","https://festanazoom.com.br/?utm_source=google&utm_medium=organic&utm_campaign=meunegocio","","https://www.instagram.com/zoomexperiencias","https://www.google.com.br/maps/place/ZoOM+Casa+de+Festas/data=!4m7!3m6!1s0x935a3ab090becad5:0x7bc9b26aa4adf5b1!8m2!3d-15.81481!4d-47.908588!16s%2Fg%2F1ygvsz_8l!19sChIJ1cq-kLA6WpMRsfWtpGqyyXs?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Buffet em Brasília - Coffee break-DF Confraternizações - Casamentos -15 anos - Brunch- Finger Food-Almoço-Jantar- Churrasco","buffet corporativo","Asa Norte Superquadra Norte 208 - Asa Norte, Brasília - DF, 70853-010","061992167887","abuffetbrasilia@gmail.com","https://abuffetbrasilia.wixsite.com/site","","","https://www.google.com.br/maps/place/Buffet+em+Bras%C3%ADlia+-+Coffee+break-DF+Confraterniza%C3%A7%C3%B5es+-+Casamentos+-15+anos+-+Brunch-+Finger+Food-Almo%C3%A7o-Jantar-+Churrasco/data=!4m7!3m6!1s0x935a3900a443813d:0xae13b93083442838!8m2!3d-15.7623397!4d-47.8809668!16s%2Fg%2F11pw077rnh!19sChIJPYFDpAA5WpMROChEgzC5E64?authuser=0&hl=pt-BR&rclk=1","new"
"André Gourmet Gastronomia - Buffet em Brasília - Coffee Break - Catering - Café da manhã - Brunch","buffet corporativo","St. Placa das Mercedes Conjunto 07 Lote 12 - Núcleo Bandeirante, Brasília - DF, 71732-050","061981273753","contato@andregourmet.com.br","https://andregourmet.com.br/","","https://www.instagram.com/andregourmet","https://www.google.com.br/maps/place/Andr%C3%A9+Gourmet+Gastronomia+-+Buffet+em+Bras%C3%ADlia+-+Coffee+Break+-+Catering+-+Caf%C3%A9+da+manh%C3%A3+-+Brunch/data=!4m7!3m6!1s0x935a2e7eb033abf9:0xe056147f40b0796!8m2!3d-15.8788701!4d-47.9960521!16s%2Fg%2F11f4pl0f1z!19sChIJ-aszsH4uWpMRlgcL9EdhBQ4?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Smart Buffet - Brasília DF (Eventos Corporativos e Sociais)","buffet corporativo","Asa Norte Comércio Local Norte 303 Sala 203 - Plano Piloto, Brasília - DF, 70735-530","061985019000","","","","","https://www.google.com.br/maps/place/Smart+Buffet+-+Bras%C3%ADlia+DF+%28Eventos+Corporativos+e+Sociais%29/data=!4m7!3m6!1s0x935a3aff7d2d79ad:0xaf04971fc13f970c!8m2!3d-15.7806219!4d-47.8853425!16s%2Fg%2F11c5rpvryh!19sChIJrXktff86WpMRDJc_wR-XBK8?authuser=0&hl=pt-BR&rclk=1","extracted"
"Ville Buffet & Eventos","buffet corporativo","Condomínio Ville de Montagne Q. 11 - Jardim Botânico, Brasília - DF, 71680-357","061983111888","contato@villebuffeteeventos.com.br","https://villebuffeteeventos.com.br/","","https://www.instagram.com/feijucadoville","https://www.google.com.br/maps/place/Ville+Buffet+%26+Eventos/data=!4m7!3m6!1s0xa039c115bdde72f5:0xbbc94a6887cc1d8e!8m2!3d-15.840149!4d-47.8012804!16s%2Fg%2F11w85rbyyr!19sChIJ9XLevRXBOaARjh3Mh2hKybs?authuser=0&hl=pt-BR&rclk=1","generic_email"
"BUFFET CORPORATIVO","buffet corporativo","","061999060966","","","","","https://www.google.com.br/maps/place/BUFFET+CORPORATIVO/data=!4m7!3m6!1s0x935bd34274baef47:0x7524ebf05ef87d02!8m2!3d-19.8332927!4d-47.5397858!16s%2Fg%2F11r10gwb6m!19sChIJR--6dELTW5MRAn34XvDrJHU?authuser=0&hl=pt-BR&rclk=1","extracted"
"El Bosque Buffet","buffet corporativo","St. de Clubes Esportivos Sul Escritório no CICB PISO 0(zero CONJUNTO 62 PARTE - Asa Sul, Brasília - DF, 70200-002","061992541619","","https://www.instagram.com/elbosquebuffet/","","","https://www.google.com.br/maps/place/El+Bosque+Buffet/data=!4m7!3m6!1s0x9359841a6f24c9ff:0x9c8a061d26fb2272!8m2!3d-15.8263204!4d-47.8876107!16s%2Fg%2F11ckvt_2t1!19sChIJ_8kkbxqEWZMRciL7Jh0Gipw?authuser=0&hl=pt-BR&rclk=1","extracted"
"Presller Gastronomia","buffet corporativo","R. Fredericindo Mares de Souza, 34 - Jardim Social, Curitiba - PR, 82520-370","041987603737","","http://www.presllergastronomia.com.br/","","","https://www.google.com.br/maps/place/Presller+Gastronomia/data=!4m7!3m6!1s0x94dce50e70f3e169:0x12b7b590f11d34c!8m2!3d-25.416209!4d-49.2343848!16s%2Fg%2F11h7f6mtt2!19sChIJaeHzcA7l3JQRTNMRD1l7KwE?authuser=0&hl=pt-BR&rclk=1","extracted"
"Menuo","buffet corporativo","R. Conselheiro Carrão, 880 - Juvevê, Curitiba - PR, 80040-130","041992732770","","https://menuogastronomia.com.br/","","","https://www.google.com.br/maps/place/Menuo/data=!4m7!3m6!1s0x94dce39cf4776e11:0x986c641ad08c81a3!8m2!3d-25.421393!4d-49.2492169!16s%2Fg%2F11qp33_9m9!19sChIJEW539Jzj3JQRo4GM0BpkbJg?authuser=0&hl=pt-BR&rclk=1","extracted"
"Buffet Original","buffet corporativo","Rua Coronel Adyr Guimarães, 288 - Ahú, Curitiba - PR, 82200-510","04130292177","","http://www.buffetoriginal.com.br/","","https://www.instagram.com/buffetoriginal","https://www.google.com.br/maps/place/Buffet+Original/data=!4m7!3m6!1s0x94dce6970174b219:0x89695cc033edc001!8m2!3d-25.3953133!4d-49.2605802!16s%2Fg%2F1thy0z2b!19sChIJGbJ0AZfm3JQRAcDtM8BcaYk?authuser=0&hl=pt-BR&rclk=1","extracted"
"Buffet Nuvem de Coco","buffet corporativo","R. Paulo Gorski, 1740 - Mossunguê, Curitiba - PR, 81210-220","04132691110","comercial@nuvemdecoco.com.br","http://www.nuvemdecoco.com.br/","","https://www.instagram.com/nuvemdecoco","https://www.google.com.br/maps/place/Buffet+Nuvem+de+Coco/data=!4m7!3m6!1s0x94dce3ca419319b5:0x3c8a693a6745673f!8m2!3d-25.4459166!4d-49.3214254!16s%2Fg%2F1tj6vzmd!19sChIJtRmTQcrj3JQRP2dFZzppijw?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Magalhães Gastronomia - Buffet Exclusivo e Sofisticado","buffet corporativo","R. Julia Wanderley, 1677 - Mercês, Curitiba - PR, 80710-210","041999201222","magalhaes.magalhaesgastronomia@gmail.com","https://www.magalhaesgastronomia.com.br/","","https://www.instagram.com/magalhaesgastronomia","https://www.google.com.br/maps/place/Magalh%C3%A3es+Gastronomia+-+Buffet+Exclusivo+e+Sofisticado/data=!4m7!3m6!1s0xa9ab3b267e6d8ab5:0x614881422e8e92d8!8m2!3d-25.4287343!4d-49.3001478!16s%2Fg%2F11vxwhtr6b!19sChIJtYptfiY7q6kR2JKOLkKBSGE?authuser=0&hl=pt-BR&rclk=1","new"
