empresa,nicho,cidade,telefone,email,site,linkedin,instagram,google_maps_url,status
"Consulta Carioca","médico clínica","Av. Nossa Sra. de Copacabana, 731 - Copacabana, Rio de Janeiro - RJ, 22050-002","02120420303","contato@consultacarioca.com.br","http://www.consultacarioca.com.br/","https://www.linkedin.com/company/consulta-carioca","https://www.instagram.com/consultacarioca","https://www.google.com.br/maps/place/Consulta+Carioca/data=!4m7!3m6!1s0x9bd9be4535570d:0x8995db780e3ac5e4!8m2!3d-22.9720917!4d-43.1874675!16s%2Fg%2F11c1lmhr17!19sChIJDVc1Rb7ZmwAR5MU6DnjblYk?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Brasília Especialidades Médicas","médico clínica","Centro Médico Lúcio Costa - 610/611, Via L2 Sul, Bloco 1, Sala 144 - Asa Sul, Brasília - DF, 70200-700","06135547436","","http://www.clinicabrasilia.com.br/","","","https://www.google.com.br/maps/place/Cl%C3%ADnica+Bras%C3%ADlia+Especialidades+M%C3%A9dicas/data=!4m7!3m6!1s0x935a25668c220605:0x7d27ed5207bf08d7!8m2!3d-15.8289701!4d-47.9041152!16s%2Fg%2F11r27x2f91!19sChIJBQYijGYlWpMR1wi_B1LtJ30?authuser=0&hl=pt-BR&rclk=1","broken_website"
"Minha Clínica - Asa Sul","médico clínica","SCS, Quadra 02, Bloco B, Lote 20 Edifício Palácio do Comércio, Sobreloja 02 - Asa Sul, Brasília - DF, 70302-000","06132025050","","http://www.aminhaclinica.com.br/","","https://www.instagram.com/minha.clinica","https://www.google.com.br/maps/place/Minha+Cl%C3%ADnica+-+Asa+Sul/data=!4m7!3m6!1s0x935a3ae74554e3e1:0x65d0aeaa07e028b5!8m2!3d-15.799229!4d-47.8880198!16s%2Fg%2F11cmpch1cy!19sChIJ4eNURec6WpMRtSjgB6qu0GU?authuser=0&hl=pt-BR&rclk=1","has_website"
"Consultórios Médicos Brasília","médico clínica","St. Sudoeste Q. Mista Sudoeste 6 em frente à Maternidade - Plano Piloto, Brasília - DF, 70680-603","06140200057","imprensa@americasmed.com.br","https://www.maternidadebrasilia.com.br/","https://www.linkedin.com/company/maternidade-bras%C3%ADlia","https://www.instagram.com/maternidadebrasilia","https://www.google.com.br/maps/place/Consult%C3%B3rios+M%C3%A9dicos+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a3b648d34531b:0x32cdde48f34d41ce!8m2!3d-15.7939518!4d-47.9211777!16s%2Fg%2F11g1q6c6hf!19sChIJG1M0jWQ7WpMRzkFN80jezTI?authuser=0&hl=pt-BR&rclk=1","has_website"
"Climec Clinica Médica Carneirinhos","médico clínica","R. Ricardo Leite, 269 - Carneirinhos, João Monlevade - MG, 35930-017","03138516416","","","","","https://www.google.com.br/maps/place/Climec+Clinica+M%C3%A9dica+Carneirinhos/data=!4m7!3m6!1s0xa5a9d7ea896f59:0xf814009fe0295fa5!8m2!3d-19.8104062!4d-43.1754541!16s%2Fg%2F1tgd7s2r!19sChIJWW-J6teppQARpV8p4J8AFPg?authuser=0&hl=pt-BR&rclk=1","no_website"
"Clínica Brasília de Radiologia","médico clínica","Setor Ceilândia Sul QNM 17 - Ceilândia, Brasília - DF, 72215-178","06133733131","atendimento@clinicabrasilia.bsb.br","http://www.clinicabrasilia.bsb.br/","","","https://www.google.com.br/maps/place/Cl%C3%ADnica+Bras%C3%ADlia+de+Radiologia/data=!4m7!3m6!1s0x935bcd1f83dfa723:0xa6f34406f3bc85ec!8m2!3d-15.8148622!4d-48.0977354!16s%2Fg%2F1q63ckmz0!19sChIJI6ffgx_NW5MR7IW88wZE86Y?authuser=0&hl=pt-BR&rclk=1","has_website"
"Centro Clínico Sudoeste","médico clínica","SHCSW Centro Clinico Sudoeste, St. Sudoeste, Brasília - DF, 70673-416","06133610991","","http://www.centroclinicosudoestedf.com.br/","","","https://www.google.com.br/maps/place/Centro+Cl%C3%ADnico+Sudoeste/data=!4m7!3m6!1s0x935a3077f2aaaaab:0x75e8342ce30b592e!8m2!3d-15.8022066!4d-47.9323336!16s%2Fg%2F11h0vk3rb!19sChIJq6qq8ncwWpMRLlkL4yw06HU?authuser=0&hl=pt-BR&rclk=1","has_website"
"MED BRASÍLIA","médico clínica","1ª Avenida Sul, Qn 318 Conjunto 2, lote 02 - loja 2-c, QN 318 Cj 02 02 - Samambaia, Brasília - DF, 72308-702","06135428222","atendimento@medbrasilia.com.br","http://medbrasilia.com.br/","","","https://www.google.com.br/maps/place/MED+BRAS%C3%8DLIA/data=!4m7!3m6!1s0x935a2d4319a56077:0xedc31362876960a0!8m2!3d-15.8710713!4d-48.0633546!16s%2Fg%2F11f1220s0g!19sChIJd2ClGUMtWpMRoGBph2ITw-0?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clinica Habitus","médico clínica","SHCSW lotes 3/4/5, St. Sudoeste Centro Clinico Sala 101, Brasília - DF, 70673-416","061996120137","contato@clinicahabitus.com.br","http://www.clinicahabitus.com.br/","","https://www.instagram.com/clinicahabitus","https://www.google.com.br/maps/place/Clinica+Habitus/data=!4m7!3m6!1s0x935a306fe6738969:0xd9235b5a92ee79c0!8m2!3d-15.8021198!4d-47.9323206!16s%2Fg%2F11cn_nt0yp!19sChIJaYlz5m8wWpMRwHnuklpbI9k?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Mitras","clínica de estética","Rua Vergueiro, 2045 - Vila Mariana, São Paulo - SP, 04101-100","011953072638","vitor@taksibrasil.com","https://mitrasestetica.com.br/","","https://www.instagram.com/mitrasestetica","https://www.google.com.br/maps/place/Cl%C3%ADnica+Mitras/data=!4m7!3m6!1s0x94ce5984e31088f7:0x4c0881e049faf1f2!8m2!3d-23.5800282!4d-46.6389167!16s%2Fg%2F1s04g4b30!19sChIJ94gQ44RZzpQR8vH6SeCBCEw?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clinica Estética | Projeto & Beleza","clínica de estética","R. Pamplona, 1119 - Conjunto 74 - Jardins, São Paulo - SP, 01405-200","011941559377","","http://clinicaprojetoebeleza.com.br/","","","https://www.google.com.br/maps/place/Clinica+Est%C3%A9tica+%7C+Projeto+%26+Beleza/data=!4m7!3m6!1s0x94ce57eedb50825f:0x84a7ce383ba9d116!8m2!3d-23.5672449!4d-46.6568181!16s%2Fg%2F11h_5lyqfr!19sChIJX4JQ2-5XzpQRFtGpOzjOp4Q?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Pró Estética Perdizes SP, Ultraformer MPT, Fotona, Gordura Localizada, Botox Facial, Lipo Sem Cortes, Hipro, Liftera","clínica de estética","R. Turiassu, 480 - Perdizes, São Paulo - SP, 05005-001","011955561943","proesteticamarketing@gmail.com","https://proesteticaoficial.com.br/","","https://www.instagram.com/proestetica_oficial","https://www.google.com.br/maps/place/Cl%C3%ADnica+Pr%C3%B3+Est%C3%A9tica+Perdizes+SP,+Ultraformer+MPT,+Fotona,+Gordura+Localizada,+Botox+Facial,+Lipo+Sem+Cortes,+Hipro,+Liftera/data=!4m7!3m6!1s0x94ce581cf9bb97db:0xb08160716e074b09!8m2!3d-23.5330711!4d-46.6676604!16s%2Fg%2F11c37jlqj5!19sChIJ25e7-RxYzpQRCUsHbnFggbA?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Bella Corpo - Estética e Bem Estar - Itaim Bibi","clínica de estética","Rua Tabapuã, 500 - Sala 92 - Itaim Bibi, São Paulo - SP, 04533-904","011916366706","contato@bellacorpo.com.br","https://bellacorpo.com.br/","","https://www.instagram.com/bella_corpo","https://www.google.com.br/maps/place/Cl%C3%ADnica+Bella+Corpo+-+Est%C3%A9tica+e+Bem+Estar+-+Itaim+Bibi/data=!4m7!3m6!1s0xfbc7f74648dc10d:0xee6c5019d43d8e29!8m2!3d-23.582845!4d-46.675552!16s%2Fg%2F11s5628vpb!19sChIJDcGNZHR_vA8RKY491BlQbO4?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Pró Estética Perdizes, Ultraformer MPT, Fotona, Gordura Localizada, Botox Facial, Lipo Sem Cortes, Hipro, Liftera","clínica de estética","Rua Desembargador do Vale, 219 - Perdizes, São Paulo - SP, 05010-040","011974445843","proesteticamarketing@gmail.com","https://proesteticaoficial.com.br/","","https://www.instagram.com/proestetica_oficial","https://www.google.com.br/maps/place/Cl%C3%ADnica+Pr%C3%B3+Est%C3%A9tica+Perdizes,+Ultraformer+MPT,+Fotona,+Gordura+Localizada,+Botox+Facial,+Lipo+Sem+Cortes,+Hipro,+Liftera/data=!4m7!3m6!1s0x94ce57e4697742cf:0xe92f8eb4428bbe80!8m2!3d-23.5328866!4d-46.6835276!16s%2Fg%2F11b5wm0l7c!19sChIJz0J3aeRXzpQRgL6LQrSOL-k?authuser=0&hl=pt-BR&rclk=1","has_website"
"Espaço Biomedicina Estética e Saúde Integrativa - Clínica de estética Faria Lima, Estética em São Paulo, Clínica escola","clínica de estética","Av. Brig. Faria Lima, 1572 - Sala 515 - Jardim Paulistano, São Paulo - SP, 01451-001","01154617946","","","","","https://www.google.com.br/maps/place/Espa%C3%A7o+Biomedicina+Est%C3%A9tica+e+Sa%C3%BAde+Integrativa+-+Cl%C3%ADnica+de+est%C3%A9tica+Faria+Lima,+Est%C3%A9tica+em+S%C3%A3o+Paulo,+Cl%C3%ADnica+escola/data=!4m7!3m6!1s0x94ce59964acbedff:0x98cf17a8e96467cc!8m2!3d-23.5714947!4d-46.6909071!16s%2Fg%2F11nfsfsxf9!19sChIJ_-3LSpZZzpQRzGdk6agXz5g?authuser=0&hl=pt-BR&rclk=1","no_website"
"ZAY DERMATOLOGIA E ESTÉTICA","clínica de estética","R. Emílio de Menezes, 76 - Santa Cecilia, São Paulo - SP, 01231-020","011962296053","contato@zayestetica.com.br","http://www.zayestetica.com.br/","","https://www.instagram.com/zayestetica","https://www.google.com.br/maps/place/ZAY+DERMATOLOGIA+E+EST%C3%89TICA/data=!4m7!3m6!1s0x94ce583cfd6fffff:0x5c002455c2836b6d!8m2!3d-23.536497!4d-46.660284!16s%2Fg%2F11hczyk8hq!19sChIJ__9v_TxYzpQRbWuDwlUkAFw?authuser=0&hl=pt-BR&rclk=1","has_website"
"Shape Clinic Estética Avançada - Jardins","clínica de estética","Av. Paulista, 2202 - Conj 146B - Cerqueira César, São Paulo - SP, 01310-932","01130852344","","https://www.shapeclinic.com.br/","","","https://www.google.com.br/maps/place/Shape+Clinic+Est%C3%A9tica+Avan%C3%A7ada+-+Jardins/data=!4m7!3m6!1s0x94ce59aa38f7c3a1:0xab949e68bccc05b1!8m2!3d-23.5576161!4d-46.6604008!16s%2Fg%2F11t_v8hm9c!19sChIJocP3OKpZzpQRsQXMvGielKs?authuser=0&hl=pt-BR&rclk=1","broken_website"
"Clínica Pantheon Campinas - Jaguariuna - Dra. Vanessa Penteado","clínica de estética","Av. Dr. Hermas Braga, 421 - Nova Campinas, Campinas - SP, 13092-133","01932034885","clinicapantheon01@gmail.com","http://www.clinicapantheon.com.br/","","","https://www.google.com.br/maps/place/Cl%C3%ADnica+Pantheon+Campinas+-+Jaguariuna+-+Dra.+Vanessa+Penteado/data=!4m7!3m6!1s0x94c8c60a90bcc4bf:0xd05fcd99d316040a!8m2!3d-22.9007993!4d-47.0394628!16s%2Fg%2F1ptxc_s5v!19sChIJv8S8kArGyJQRCgQW05nNX9A?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Pró Estética Campinas, Ultraformer MPT, Fotona, Tratamento Gordura Localizada, Botox Facial, Lipo Sem Cortes","clínica de estética","R. dos Bandeirantes, 685 - Cambuí, Campinas - SP, 13024-011","019978003466","proesteticamarketing@gmail.com","https://proesteticaoficial.com.br/","","https://www.instagram.com/proestetica_oficial","https://www.google.com.br/maps/place/Cl%C3%ADnica+Pr%C3%B3+Est%C3%A9tica+Campinas,+Ultraformer+MPT,+Fotona,+Tratamento+Gordura+Localizada,+Botox+Facial,+Lipo+Sem+Cortes/data=!4m7!3m6!1s0x94c8cf927557b9c1:0x646f5257e63c4560!8m2!3d-22.8925795!4d-47.0487806!16s%2Fg%2F11f5_6r7h8!19sChIJwblXdZLPyJQRYEU85ldSb2Q?authuser=0&hl=pt-BR&rclk=1","has_website"
"Juliana Fredericci Estética","clínica de estética","R. Barata Ribeiro, 520 - Vila Itapura, Campinas - SP, 13023-030","01937226005","contato@esteticajulianafredericci.com.br","https://esteticajulianafredericci.com.br/","","https://www.instagram.com/esteticajulianafredericci","https://www.google.com.br/maps/place/Juliana+Fredericci+Est%C3%A9tica/data=!4m7!3m6!1s0x94c8cf5027ae3b9d:0x90d4f59ef34c84ef!8m2!3d-22.8942414!4d-47.0645971!16s%2Fg%2F11b7ztsnv9!19sChIJnTuuJ1DPyJQR74RM85711JA?authuser=0&hl=pt-BR&rclk=1","has_website"
"La Forme Center","clínica de estética","Av. Cel. Silva Telles, 953 - Cambuí, Campinas - SP, 13024-001","019992932152","yourmail@email.com","https://www.laformecenter.com.br/","","https://www.instagram.com/clinicaestetica.laformecenter","https://www.google.com.br/maps/place/La+Forme+Center/data=!4m7!3m6!1s0x94c8cf48ab65b645:0x97ee3ab93454a41e!8m2!3d-22.893009!4d-47.048695!16s%2Fg%2F1tggc27j!19sChIJRbZlq0jPyJQRHqRUNLk67pc?authuser=0&hl=pt-BR&rclk=1","has_website"
"Transforme-se! Clínica de Estética em Campinas | Harmonização Facial | Botox | Preenchimento | Rejuvenescimento","clínica de estética","R. Cônego Nery, 399 - Jardim Guanabara, Campinas - SP, 13073-180","019998193837","contato@clinicatransformese.com.br","https://clinicatransformese.com.br/?utm_source=GoogleAds&utm_medium=Local","","https://www.instagram.com/clinicatransformesecampinas","https://www.google.com.br/maps/place/Transforme-se!+Cl%C3%ADnica+de+Est%C3%A9tica+em+Campinas+%7C+Harmoniza%C3%A7%C3%A3o+Facial+%7C+Botox+%7C+Preenchimento+%7C+Rejuvenescimento/data=!4m7!3m6!1s0x94c8c545914bbf1d:0xa19b303ddccbcbef!8m2!3d-22.8848237!4d-47.0595344!16s%2Fg%2F11ll12y8f3!19sChIJHb9LkUXFyJQR78vL3D0wm6E?authuser=0&hl=pt-BR&rclk=1","has_website"
"Chez Elle Estética | Clínica de Estética em Campinas | Taquaral I Laser I Botox I Massagem","clínica de estética","R. Des. Campos Maia, 15 - Taquaral, Campinas - SP, 13076-630","019996524396","contatochezelle@chezelle.com.br","https://chezelle.com.br/","","https://www.instagram.com/chezelleestetica","https://www.google.com.br/maps/place/Chez+Elle+Est%C3%A9tica+%7C+Cl%C3%ADnica+de+Est%C3%A9tica+em+Campinas+%7C+Taquaral+I+Laser+I+Botox+I+Massagem/data=!4m7!3m6!1s0x94c8cf5568f7ff3b:0x69b9b275377a8669!8m2!3d-22.8824446!4d-47.05528!16s%2Fg%2F11jsd2yn70!19sChIJO__3aFXPyJQRaYZ6N3WyuWk?authuser=0&hl=pt-BR&rclk=1","has_website"
"Emily Morais Estetica Avançada","clínica de estética","Av. Professor Mário Werneck, 882 - sala 803 - Buritis, Belo Horizonte - MG, 30455-610","031975538330","","","","","https://www.google.com.br/maps/place/Emily+Morais+Estetica+Avan%C3%A7ada/data=!4m7!3m6!1s0xa697e90f4cc671:0xcbcfbd18fc65af44!8m2!3d-19.966593!4d-43.96048!16s%2Fg%2F11smfznvnl!19sChIJccZMD-mXpgARRK9l_Bi9z8s?authuser=0&hl=pt-BR&rclk=1","no_website"
"Dra Geovana Brandão - Clínica de Cirurgia Plástica. Renuvion, LipoHD, LipoLAD, Lipoescultura","clínica de estética","Rua dos Timbiras, 2072 - Lourdes, Belo Horizonte - MG, 30140-069","031997244870","","http://www.geovanabrandao.com.br/","","https://www.instagram.com/dra.geovanabrandao","https://www.google.com.br/maps/place/Dra+Geovana+Brand%C3%A3o+-+Cl%C3%ADnica+de+Cirurgia+Pl%C3%A1stica.+Renuvion,+LipoHD,+LipoLAD,+Lipoescultura/data=!4m7!3m6!1s0xa699ab246ac559:0x73c1fb0842e4c6cb!8m2!3d-19.925742!4d-43.942534!16s%2Fg%2F11f60yfzlf!19sChIJWcVqJKuZpgARy8bkQgj7wXM?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Marina Ceruti","clínica de estética","Av. Portugal, 4273 - Sala 309 - Itapoã, Belo Horizonte - MG, 31710-400","03133245369","clinicamarinaceruti@gmail.com","https://clinicamarinaceruti.com.br/","","https://www.instagram.com/dra.marinaceruti","https://www.google.com.br/maps/place/Cl%C3%ADnica+Marina+Ceruti/data=!4m7!3m6!1s0xa691856a319685:0xc4c81caf18e49a55!8m2!3d-19.8425923!4d-43.961632!16s%2Fg%2F11fp7vmxjc!19sChIJhZYxaoWRpgARVZrkGK8cyMQ?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Estética em BH","clínica de estética","R. Alberto Cintra, 210 - sala 513 - União, Belo Horizonte - MG, 31160-370","031989435282","contato@clinicaesteticabh.com","https://clinicaesteticabh.com/","","https://www.instagram.com/draluisacarvalho","https://www.google.com.br/maps/place/Cl%C3%ADnica+Est%C3%A9tica+em+BH/data=!4m7!3m6!1s0xa69bc7ca88cf95:0x376e531ea34b79d6!8m2!3d-19.8814632!4d-43.9287366!16s%2Fg%2F11ldqcngqm!19sChIJlc-IysebpgAR1nlLox5Tbjc?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clinica Estetica BH","clínica de estética","R. Maria Macedo, nº 233 - sala: 710 - Nova Suíça, Belo Horizonte - MG, 30421-223","031993866785","contato@cintialaignier.com.br","http://clinicaesteticabh.com.br/","","https://www.instagram.com/cintialaignierestetica","https://www.google.com.br/maps/place/Clinica+Estetica+BH/data=!4m7!3m6!1s0xa697bd3e383313:0xff901ad0c4170d4f!8m2!3d-19.9348249!4d-43.9716442!16s%2Fg%2F11fm_krg0t!19sChIJEzM4Pr2XpgARTw0XxNAakP8?authuser=0&hl=pt-BR&rclk=1","has_website"
"Dra. Lorena Layla Estética Avançada","clínica de estética","R. Mato Grosso, 800 - Sala 705 - Santo Agostinho, Belo Horizonte - MG, 30190-081","03130236558","","http://www.lorenalaylaestetica.com.br/","","https://www.instagram.com/lorenalaylaestetica","https://www.google.com.br/maps/place/Dra.+Lorena+Layla+Est%C3%A9tica+Avan%C3%A7ada/data=!4m7!3m6!1s0xa69719a8ae1753:0x44280b273d526a5b!8m2!3d-19.9251725!4d-43.9487081!16s%2Fg%2F11lm5m_6f6!19sChIJUxeuqBmXpgARW2pSPScLKEQ?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica de Estética Batel em Curitiba-PR","clínica de estética","Av. Sete de Setembro, 5881 - Batel, Curitiba - PR, 80240-001","041997737373","diretoria@esteticabatel.com.br","https://esteticabatel.com.br/","","https://www.instagram.com/clinicabatel","https://www.google.com.br/maps/place/Cl%C3%ADnica+de+Est%C3%A9tica+Batel+em+Curitiba-PR/data=!4m7!3m6!1s0x94dce38557c11569:0xd53b2f74e87419ec!8m2!3d-25.4484994!4d-49.2943107!16s%2Fg%2F1td2nmvk!19sChIJaRXBV4Xj3JQR7Bl06HQvO9U?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Nautilus - Estética Médica, Dermatologia e SPA","clínica de estética","R. Dr. João Evangelista Espíndola, 07 - Jardim Social, Curitiba - PR, 82530-060","04130137213","comercial@clinicanautilus.com.br","https://www.clinicanautilus.com.br/","","https://www.instagram.com/clinicanautilus","https://www.google.com.br/maps/place/Cl%C3%ADnica+Nautilus+-+Est%C3%A9tica+M%C3%A9dica,+Dermatologia+e+SPA/data=!4m7!3m6!1s0x94dce38fbf805a35:0xd8e76bd4e73f6ac3!8m2!3d-25.4143147!4d-49.2408603!16s%2Fg%2F11h115r7y!19sChIJNVqAv4_j3JQRw2o_59Rr59g?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Montanari - Clinica de estética Curitiba","clínica de estética","R. Padre Anchieta, 2310 - 15º andar, sala 151 - Bigorrilho, Curitiba - PR, 80730-000","041992395123","","https://www.esteticamontanari.com.br/","","https://www.instagram.com/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Montanari+-+Clinica+de+est%C3%A9tica+Curitiba/data=!4m7!3m6!1s0x94dce3190b168cf5:0xd483788766e3f96f!8m2!3d-25.4336085!4d-49.3015331!16s%2Fg%2F11h3mp7f4c!19sChIJ9YwWCxnj3JQRb_njZod4g9Q?authuser=0&hl=pt-BR&rclk=1","has_website"
"Nubelle Curitiba - Rebouças","clínica de estética","R. Des. Westphalen, 2109 - Sala 02 - Rebouças, Curitiba - PR, 80220-030","04130883282","contato@nubelle.curitiba.br","https://nubelle.curitiba.br/","","https://www.instagram.com/nubellecuritibareboucas","https://www.google.com.br/maps/place/Nubelle+Curitiba+-+Rebou%C3%A7as/data=!4m7!3m6!1s0x94dce53b93bf6203:0x74691ea26781febe!8m2!3d-25.4505833!4d-49.2640703!16s%2Fg%2F11q956tfnw!19sChIJA2K_kzvl3JQRvv6BZ6IeaXQ?authuser=0&hl=pt-BR&rclk=1","has_website"
"Estética Corpore | Clínica de estética","clínica de estética","R. Padre Anchieta, 2348 - sala.401 - Bigorrilho, Curitiba - PR, 80730-000","041997890068","","https://esteticacorpore.com.br/","","https://www.instagram.com/esteticacorpore","https://www.google.com.br/maps/place/Est%C3%A9tica+Corpore+%7C+Cl%C3%ADnica+de+est%C3%A9tica/data=!4m7!3m6!1s0x94dce3eed48beec9:0xc351b5e1eb50eb4d!8m2!3d-25.4337142!4d-49.30185!16s%2Fg%2F11c5859866!19sChIJye6L1O7j3JQRTetQ6-G1UcM?authuser=0&hl=pt-BR&rclk=1","has_website"
"Royal Face Emiliano","clínica de estética","Rua Emiliano Perneta, 209 - Centro, Curitiba - PR, 80010-050","041997850010","SAC@ROYALFACE.COM.BR","https://royalface.com.br/unidade/centro-curitiba-pr/","","https://www.instagram.com/royalfaceoficial","https://www.google.com.br/maps/place/Royal+Face+Emiliano/data=!4m7!3m6!1s0x94dce47279439493:0xcd82d7ad20bf4f0e!8m2!3d-25.434324!4d-49.274371!16s%2Fg%2F11c1v1l185!19sChIJk5RDeXLk3JQRDk-_IK3Xgs0?authuser=0&hl=pt-BR&rclk=1","has_website"
"Odontologia Ronaldo Nogueira e AZN Estética","clínica de estética","R. Faria Santos, 164 - Petrópolis, Porto Alegre - RS, 90670-150","051982720023","recepcao@odontorn.com.br","http://www.odontorn.com.br/","","https://www.instagram.com/dr_ronaldonogueira","https://www.google.com.br/maps/place/Odontologia+Ronaldo+Nogueira+e+AZN+Est%C3%A9tica/data=!4m7!3m6!1s0x9519783ccfb5ec71:0xaa4f0c72df2913cc!8m2!3d-30.044188!4d-51.190299!16s%2Fg%2F11bbs2_kfr!19sChIJcey1zzx4GZURzBMp33IMT6o?authuser=0&hl=pt-BR&rclk=1","has_website"
"Dra. Roberta Horn, Dermatologista","clínica de estética","R. Gomes Jardim, 301 - sala 723 - Santana, Porto Alegre - RS, 90620-130","","suporte@doctoralia.com.br","https://www.doctoralia.com.br/roberta-horn-2/dermatologista/porto-alegre?utm_source=google&utm_medium=gmb&utm_campaign=742109&utm_content=website","https://www.linkedin.com/company/doctoralia-brasil","https://www.instagram.com/doctoralia_br","https://www.google.com.br/maps/place/Dra.+Roberta+Horn,+Dermatologista/data=!4m7!3m6!1s0x951979bba23f02b9:0xc4a39f18ba27abe0!8m2!3d-30.045784!4d-51.208142!16s%2Fg%2F11nn3bf6j9!19sChIJuQI_ort5GZUR4Ksnuhifo8Q?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Estética Virtuosa","clínica de estética","Av. Cristóvão Colombo, 2794 - Floresta, Porto Alegre - RS, 90440-190","051989603232","","https://mechamenozap.com.br/clinica-estetica-virtuosa-porto-alegre-auxiliadora/","","","https://www.google.com.br/maps/place/Cl%C3%ADnica+Est%C3%A9tica+Virtuosa/data=!4m7!3m6!1s0x95197971b63065b3:0x4e13d41b61cbe853!8m2!3d-30.0174908!4d-51.1929136!16s%2Fg%2F11nxqqy43d!19sChIJs2UwtnF5GZURU-jLYRvUE04?authuser=0&hl=pt-BR&rclk=1","broken_website"
"Clínica Estética Dermacorpus","clínica de estética","Av. Dr. Nilo Peçanha, 3245 - Sala 401 - Chácara das Pedras, Porto Alegre - RS, 91330-001","051992610854","","http://www.clinicadermacorpus.com.br/","","","https://www.google.com.br/maps/place/Cl%C3%ADnica+Est%C3%A9tica+Dermacorpus/data=!4m7!3m6!1s0x95197767adcd13d5:0xd538ae67b6adf7af!8m2!3d-30.0295756!4d-51.1571309!16s%2Fg%2F11g0tl4p7d!19sChIJ1RPNrWd3GZURr_ettmeuONU?authuser=0&hl=pt-BR&rclk=1","has_website"
"Revitalize Clínica Estética (Dra Roberta Boff) - Harmonização Facial","clínica de estética","Av Assis Brasil 4500 - Sala 302 Torre A - São Sebastião, Porto Alegre - RS, 91110-000","051992023329","","http://www.revitalizeclinicaestetica.com.br/","","https://www.instagram.com/","https://www.google.com.br/maps/place/Revitalize+Cl%C3%ADnica+Est%C3%A9tica+%28Dra+Roberta+Boff%29+-+Harmoniza%C3%A7%C3%A3o+Facial/data=!4m7!3m6!1s0x95197701355c4a4d:0xb99bdc8874124c59!8m2!3d-30.0074239!4d-51.14204!16s%2Fg%2F11c706s0kw!19sChIJTUpcNQF3GZURWUwSdIjcm7k?authuser=0&hl=pt-BR&rclk=1","has_website"
"Clínica Amanda Reis | Estética Avançada","clínica de estética","Av. Assis Brasil, 2827 - Sala 1224A - Passo d'Areia, Porto Alegre - RS, 91010-006","051999448956","amanda@clinicaamandareis.com","http://www.clinicaamandareis.com/","","https://www.instagram.com/clinica.amandareis","https://www.google.com.br/maps/place/Cl%C3%ADnica+Amanda+Reis+%7C+Est%C3%A9tica+Avan%C3%A7ada/data=!4m7!3m6!1s0x9519775d0cf41735:0xc6787b6ae898f860!8m2!3d-30.0109033!4d-51.1588257!16s%2Fg%2F11t2fh1ly2!19sChIJNRf0DF13GZURYPiY6Gp7eMY?authuser=0&hl=pt-BR&rclk=1","has_website"
